0.014	6.300	53.684	5.110	0.080			
0.014	6.500	52.940	5.280	0.160			
0.014	6.600	52.209	5.360	0.080			
0.014	6.700	51.855	5.440	0.080			
0.014	6.900	51.512	5.600	0.160			
0.015	7.100	51.174	5.760	0.160			
0.015	7.200	50.833	5.840	0.080			
0.015	7.300	50.159	5.930	0.080			
0.015	7.400	49.832	6.010	0.080			
0.015	7.500	49.184	6.090	0.080			
0.015	7.800	48.881	6.330	0.240			
0.015	7.900	48.571	6.410	0.080			
0.015	8.000	48.264	6.490	0.080			
0.016	8.100	47.355	6.570	0.080			
0.016	8.200	46.769	6.660	0.080			
0.016	8.300	46.198	6.740	0.080			
0.016	9.600	45.705	7.790	1.060			
0.017	9.900	45.169	8.040	0.240			
0.017	10.100	44.116	8.200	0.160			
0.017	10.200	43.355	8.280	0.080			
0.017	10.300	43.110	8.360	0.080			
0.018	10.400	42.624	8.440	0.080			
0.018	10.500	42.149	8.520	0.080			
0.018	10.600	41.918	8.600	0.080			
0.018	10.700	41.230	8.690	0.080			
0.018	10.800	41.009	8.770	0.080			
0.019	10.900	40.569	8.850	0.080			
0.019	11.000	40.355	8.930	0.080			
0.019	11.100	39.929	9.010	0.080			
0.019	11.200	39.721	9.090	0.080			
0.019	11.300	39.308	9.170	0.080			
0.019	11.400	38.904	9.250	0.080			
0.019	11.500	38.707	9.330	0.080			
0.020	11.600	38.512	9.420	0.080			
0.020	11.700	37.740	9.500	0.080			
0.020	11.800	37.367	9.580	0.080			
0.020	11.900	37.185	9.660	0.080			
0.020	12.000	37.005	9.740	0.080			
0.021	12.200	36.471	9.900	0.160			
0.021	12.300	36.298	9.980	0.080			
0.021	12.400	35.781	10.060	0.080			
0.021	12.500	35.446	10.150	0.080			
0.021	12.600	35.282	10.230	0.080			
0.021	12.700	34.956	10.310	0.080			
0.022	12.800	34.636	10.390	0.080			
0.022	12.900	34.322	10.470	0.080			
0.022	13.000	34.013	10.550	0.080			
0.022	13.100	33.559	10.630	0.080			
0.023	13.200	33.264	10.710	0.080			
0.023	13.300	32.974	10.800	0.080			
0.023	13.400	32.832	10.880	0.080			
